67402487|Samantha|28|59603314|
72301619|Natalia|23|12953081|
52763155|Emily|24|29662284|
71059197|Victoria|68|72490800|
42211855|Natalia|78|78266977|
86877990|Samantha|20|63939967|
19497584|Andrea|6|32921351|
42959058|Samantha|71|31864056|
26151670|Samuel|50|63634319|
10024129|Natalia|26|8505416|
25670572|Mia|25|43236731|
3692325|Daniela|19|78696839|
44773036|Mateo|20|74533829|
46540974|David|57|42419266|
61979596|Maria|70|19257982|
41906587|Carlos|28|63726112|
80290273|Santiago|50|10005958|
83606743|Santiago|27|57771963|
76463162|Matias|75|22874469|
58560546|Gabriel|34|9022785|
17425980|Joaquin|5|70845619|
70687862|Ximena|55|75297345|
67280837|Valeria|45|29231920|
19758345|Alejandra|76|54299589|
24697526|Fernanda|73|20188558|
20685519|Tomas|68|54611868|
18586297|Alejandra|33|16715074|
6151330|Natalia|26|74807952|
70099420|Valeria|12|6261925|
37317335|Valeria|23|3427295|
59566407|Andrea|23|16210534|
3406882|Matias|19|67471174|
66472075|Paula|65|9989101|
35275360|Isabella|56|8522303|
32839094|Fernanda|29|40086545|
57331938|Gabriela|66|67733753|
75570887|Samuel|56|50946654|
20644437|Andrea|55|8246277|
72435761|Andres|21|48182193|
63494786|Andrea|54|60311755|
61744980|Tomas|69|65255159|
53225702|Camila|48|44194711|
86133541|Mateo|50|55988650|
89666480|Matias|44|41955490|
70871738|Valeria|57|49444086|
88779810|Martina|21|43360662|
56879826|Regina|3|29840504|
49984393|Mia|6|51559331|
31033671|Alejandro|1|64852579|
81369013|Sofia|78|77544692|
47766759|Natalia|54|52723761|
6216518|Tomas|20|57340050|
57528986|Regina|25|36081090|
60345469|Isabella|45|26437900|
70057376|Diego|62|32976673|
11391909|Natalia|30|63266895|
78069814|Adrian|72|55145962|
45745938|Lucas|68|59955765|
12093390|Daniela|56|4597906|
27232481|Camila|1|7131641|
86702248|Camila|25|13267894|
30577667|Andrea|42|8242768|
23569936|Regina|0|18540560|
52823047|Lucia|60|76293407|
69434292|Gabriela|28|37515768|
37637215|Gabriela|17|10673610|
15656989|Samuel|79|42457249|
39989300|Emiliano|62|21772056|
27596666|Gabriela|69|65343888|
61898534|Camila|34|10499473|
79751585|Martina|32|6115059|
4587634|Nicole|48|8305920|
20713502|Angel|25|61444007|
21658682|Andrea|27|63390762|
11032624|Sebastian|25|57697624|
58600024|David|59|54748105|
49696289|Natalia|1|74612323|
13471219|Natalia|3|17069745|
72871639|Andres|24|10864593|
11258960|Adrian|29|30001029|
67087201|Adrian|24|77819866|
29688593|Andrea|66|26102168|
87248263|Natalia|58|13236070|
3451174|Valentina|76|47881231|
73078724|Camila|36|22458690|
81156414|Angel|42|66283866|
58132623|David|1|56893991|
34510650|Andrea|65|68718468|
57728420|Paula|22|33850128|
6747132|Alexander|74|72480384|
65836434|Lucia|65|15232956|
67863648|Samuel|27|70764930|
69005635|Isabella|6|75692609|
52551442|Alexander|6|16799292|
31672620|Sofia|66|67479293|
33388846|Mia|48|23438800|
51810238|Lucia|29|45019579|
31272399|Samantha|77|17275546|
82926206|Alejandro|64|62365829|
14735798|Camila|19|45599492|
17714453|Sebastian|47|19682714|
77396818|Sebastian|72|38427488|
6365708|Sara|71|35720724|
29640742|Gabriel|40|57332224|
1358567|Natalia|63|61415816|
32553763|David|61|1019752|
6601549|Nicolas|28|72495017|
55273267|Nicolas|18|77772516|
81537362|Adrian|20|60433513|
2980802|Paula|56|26124299|
26421477|Lucas|0|3716278|
26127966|Gabriel|28|46214596|
6304816|Nicole|57|33601885|
5338688|Camila|61|41488492|
47391797|Joaquin|70|79429874|
16052010|Andrea|31|55938318|
48196437|Andres|33|36854750|
11100121|Matias|23|16017875|
51272114|Carlos|37|10559804|
61270867|Andres|72|60377972|
12588822|Sebastian|79|6967197|
72098629|Andres|57|33270034|
71735672|Andrea|20|34037559|
45671618|Natalia|77|77152049|
81313477|Gabriela|55|23523011|
27836437|Joaquin|32|38651340|
19012652|Natalia|32|62492836|
38066149|Santiago|37|53688204|
85086579|Diego|14|26092923|
5747238|Natalia|42|74097163|
75108419|Valentina|6|65505311|
30509705|Regina|75|19239964|
69017299|Alejandro|64|17083831|
64293314|Emily|57|7427746|
88264086|Valentina|44|9049408|
72028823|Andrea|29|5937025|
28374145|Sebastian|37|43868394|
66285355|Paula|13|48100909|
56672160|Andrea|4|800064|
21379352|Alexander|58|28510176|
25411870|Carlos|64|20873589|
47043598|Natalia|11|36803967|
84017172|Carlos|33|21883827|
85387438|Gabriela|34|13567673|
4098638|Adrian|21|2797029|
20762205|Valeria|77|19541789|
57487574|David|54|64290704|
82285427|Ximena|67|16137626|
26230185|Martina|17|24422568|
30138916|Andres|16|56784662|
48017379|Ximena|59|21210327|
34466654|Lucia|31|76501318|
37626753|Matias|55|68436303|
24054487|Maria|40|1106536|
13026061|Emily|1|63499404|
11321658|Emily|60|50329970|
39341017|Diego|68|34692122|
63298401|Gabriel|39|49391711|
38515849|Tomas|72|34886668|
21387064|Joaquin|45|12888661|
73306458|Samuel|10|53892448|
29626070|Martina|11|47136835|
66960825|Valeria|73|32833929|
66921781|Daniela|52|18144526|
38219378|Valeria|27|25968975|
56007875|Regina|59|49689243|
33452257|Daniel|1|7668090|
15463037|Sofia|12|41093088|
34492182|Regina|51|5860389|
14988921|Victoria|51|72673033|
34748249|Natalia|8|11321516|
8322954|Camila|43|67153253|
65860844|Mariana|16|8801423|
26932350|Fernanda|41|76297462|
31659069|Joaquin|65|9790425|
14177173|Samuel|31|67728135|
76946350|Carlos|27|72851186|
49060699|Valentina|62|18945086|
58711933|Mateo|36|63483632|
58162295|Gabriela|12|16283089|
50046543|Martina|42|32086789|
28309431|Mariana|76|34571565|
72323628|Adrian|40|66562749|
39567593|Santiago|74|23102034|
32881067|Matias|79|62865915|
58306009|Adrian|10|10811373|
33442711|Andrea|22|7085196|
53311447|Andrea|77|18589369|
83578594|Tomas|12|25931300|
85155100|Andres|41|19725289|
65336742|Maria|74|71779098|
49968501|Samuel|12|42053287|
45047377|Fernanda|64|5811665|
52802303|Paula|17|40368947|
51442960|Joaquin|73|75517800|
78152376|Valentina|72|64518097|
19897920|Paula|26|16506843|
74865057|David|41|69524491|
8286378|Lucia|17|4089265|
6622684|Isabella|26|58405487|
53505323|Samuel|41|77824743|
42791990|Sofia|34|30925350|
20101893|Fernanda|55|17879070|
1805547|Matias|8|67199610|
81380390|Carlos|66|10512558|
6999030|David|76|23769158|
40908751|Diego|66|39025082|
80480027|Angel|32|10791919|
18072713|Regina|8|22785861|
47958383|Natalia|37|41013827|
71964354|Valentina|73|18035497|
80823785|Victoria|72|20675630|
41063314|Matias|10|12750371|
67027630|Andres|37|72903343|
89281428|Andres|1|75924787|
59043636|Camila|43|41389517|
54448008|Angel|40|23780354|
23728369|Adrian|1|46178361|
89401091|Martina|29|2312134|
75691211|Alejandra|28|45237849|
32680931|Sara|58|12881997|
86257592|Daniela|43|45749204|
20128603|Ximena|22|59193784|
52884304|Emiliano|10|55100565|
4992078|Gabriela|33|49960231|
19735981|Samantha|1|54676903|
22009420|Mia|19|73558852|
83817199|Andrea|64|32543553|
24432864|Ximena|15|13406590|
48194014|Joaquin|28|1716893|
11633485|Nicole|41|22077975|
44635614|Andres|6|25581877|
50072285|Isabella|2|74959358|
85353626|Andrea|44|44513772|
47368903|Nicolas|46|36054858|
29419190|Camila|79|72156894|
25973129|Natalia|9|64801723|
53409063|Valentina|32|44788475|
41262368|Mariana|0|62506615|
19097691|Camila|46|17344200|
88860720|Lucas|8|78093652|
82494612|Martina|23|55247754|
1089564|Andrea|37|63266084|
18597603|Camila|2|24716265|
88409724|Ximena|18|68435720|
14585584|Martina|34|43679533|
23576490|Isabella|52|79015930|
30426034|Victoria|19|66537589|
24622850|Tomas|72|30888345|
27868705|Alejandra|33|31177580|
40585015|David|22|67576415|
89768701|Maria|43|76841289|
43085123|Andres|27|52234186|
47851573|Alejandro|54|49598445|
19529188|Lucas|51|54118999|
30522467|Tomas|71|59850477|
83544788|Santiago|17|18060370|
77927994|Valeria|47|41034781|
20176370|Angel|67|78546180|
53892081|Samantha|50|39020796|
80332214|Nicole|69|6222090|
18406300|Joaquin|20|74899319|
87457764|Alexander|64|14972541|
52494998|Natalia|28|43065541|
2805275|Nicolas|46|58219171|
75084347|Samuel|34|60598457|
9700980|Lucia|75|60480214|
35689614|Martina|51|16696302|
67621217|Fernanda|70|45288815|
12530004|David|54|61682457|
32700055|Camila|53|10079732|
45551325|Andrea|69|986115|
46676577|Gabriel|57|77999469|
60218306|Adrian|64|59424961|
85204617|Martina|44|25243309|
76585070|Samuel|55|15906654|
48263872|Diego|77|47352344|
15319769|Camila|54|41359604|
25814837|Matias|41|69302031|
8690107|Natalia|65|34179965|
52971206|Sebastian|51|53985313|
41383996|Alexander|32|46991757|
28023642|Paula|14|71715599|
35574614|Mariana|74|77740598|
38480202|Martina|31|50748858|
13064641|Nicolas|32|24978495|
51569601|Diego|9|17376128|
59404314|Lucas|7|31072873|
26278867|Valeria|9|12546015|
30140050|Nicolas|3|17044412|
57529685|Emily|63|39145398|
38132750|Santiago|52|49368724|
16836329|Andres|71|16628933|
42883777|Nicole|11|26637869|
52708485|Adrian|70|7902695|
58102531|Valeria|22|53822074|
75331599|Mia|14|69584261|
51274326|David|24|3021451|
54882577|Valentina|45|1259260|
58462185|Sofia|26|20417716|
15143599|Mariana|75|30599907|
85741338|Samantha|12|24794130|
45895493|Valeria|34|20025949|
36599823|Mateo|35|41804124|
25052572|Sofia|58|60343832|
46625251|Isabella|60|59471282|
55892586|Samantha|76|48254473|
15090787|Natalia|68|54950221|
48562937|Fernanda|27|41522130|
39624551|Samantha|36|6302699|
38440403|Tomas|78|39633838|
50078520|Martina|56|26938997|
74240032|Alejandro|64|7128900|
81613532|David|7|4860809|
54624095|Emily|17|41787225|
15036017|Andrea|35|10720840|
38521670|Joaquin|15|25229718|
34029602|Sebastian|56|60220235|
30305361|Victoria|71|1615016|
11834965|Natalia|68|24231763|
30918704|Adrian|17|2242941|
4363181|Alexander|68|39723883|
54439097|Ximena|23|77013108|
