89882837|Sebastian   |39          |37584917|
56550355|Gabriel     |28          |18465738|
88300756|Camila      |76          |37450182|
31289833|Daniela     |37          |73517083|
61320778|Emily       |40          |40026633|
7532207 |Nicolas     |4           |50472543|
82612636|Lucia       |42          |62079661|
67562658|Andres      |33          |40886836|
69184495|Andres      |13          |17836142|
14647211|Mateo       |76          |5378125 |
66629397|Fernanda    |25          |78786995|
56507020|Joaquin     |7           |3539200 |
39685947|Emily       |74          |64208468|
88753108|Martina     |69          |33305894|
25528169|Fernanda    |27          |50415528|
9492514 |Martina     |70          |38623899|
86373790|Alejandra   |10          |22110611|
23340440|Camila      |67          |34728780|
15992077|Regina      |12          |16348097|
17300706|Alejandra   |52          |19842468|
13490270|Lucia       |2           |49310623|
27257480|Lucia       |47          |16129503|
83531625|Sofia       |24          |17257097|
8566549 |Mariana     |55          |54652367|
61870526|Emiliano    |14          |20815364|
63427142|Alejandro   |12          |23043113|
68730043|Regina      |77          |66809217|
31153526|Fernanda    |28          |15674762|
39491812|Camila      |44          |3270252 |
12521992|Isabella    |44          |24390442|
14200602|Tomas       |77          |48656409|
45895089|David       |74          |70507032|
66210729|Alejandro   |25          |74600842|
81889889|Joaquin     |16          |50148631|
6591063 |Maria       |30          |50462068|
43350184|Daniela     |50          |39810307|
67129244|Camila      |38          |59947543|
39513641|Mariana     |78          |63129844|
2957439 |Alexander   |52          |11134389|
82268507|Nicolas     |22          |64293076|
51273886|Joaquin     |57          |65777973|
19690126|Daniel      |76          |32268964|
20224104|Carlos      |30          |37676094|
29774960|Nicolas     |57          |58223123|
62889662|Alejandro   |20          |72987397|
1708869 |Mia         |21          |67491927|
51398068|Samuel      |64          |36680488|
53047516|Natalia     |7           |34751560|
45171270|Mia         |67          |72813182|
36306276|Adrian      |21          |20551069|
7342646 |Lucia       |68          |58674304|
73440714|Sofia       |72          |20907065|
32871697|Alejandro   |55          |78180996|
82105075|Ximena      |41          |44064134|
88831174|Lucas       |29          |27441751|
12696739|Sebastian   |11          |61954036|
21138832|Alejandra   |33          |784822  |
52794241|Ximena      |23          |61300668|
51860384|Ximena      |54          |29827903|
83524015|Emily       |22          |77576835|
46731883|Paula       |12          |17998576|
42518766|Lucia       |74          |59025628|
13072893|Alexander   |9           |31223923|
14329491|Alejandra   |64          |48205474|
34530601|Valentina   |26          |54143394|
51444945|Valentina   |42          |20678067|
66853446|Mateo       |8           |70691300|
388361  |Adrian      |14          |62055302|
53405117|Gabriel     |62          |67696547|
54949939|Victoria    |76          |57360854|
69973222|Andrea      |18          |38484398|
6160380 |Fernanda    |10          |71331357|
48621074|Mateo       |41          |64802209|
25267964|Mateo       |47          |22212765|
74745244|Martina     |65          |59474494|
79851100|Sofia       |51          |25449158|
63495393|Fernanda    |27          |50256381|
83083737|Martina     |14          |33296038|
35601936|Samuel      |5           |71118918|
6343716 |Alejandra   |40          |27249187|
88454406|Emily       |63          |7306396 |
60746311|Lucia       |41          |15607601|
47236242|Sebastian   |54          |64952423|
25061182|Adrian      |27          |24024955|
38034633|Victoria    |45          |64154937|
62789325|Lucia       |55          |49168301|
34372092|Diego       |12          |56494258|
58043601|Samantha    |58          |36826005|
57159248|Victoria    |47          |79779389|
27168513|Valentina   |34          |21893328|
43402641|Mateo       |12          |60676319|
73989554|Mateo       |50          |848901  |
78400430|Lucas       |19          |43803469|
1928449 |Alejandro   |79          |62153670|
18588528|Diego       |18          |29764167|
19162710|Ximena      |20          |60861931|
10174473|Natalia     |51          |60182902|
11509551|Gabriel     |27          |52724997|
71196539|Martina     |9           |8349412 |
61298756|Natalia     |26          |76638118|
7901834 |Lucas       |52          |65011532|
44264746|Andrea      |8           |61271064|
21834527|Valentina   |7           |65680641|
63969128|Valeria     |76          |34499126|
27515794|Nicolas     |33          |48411068|
82149407|Sebastian   |23          |41022821|
54683782|Valentina   |30          |79227991|
8328016 |Valeria     |11          |75876508|
9005581 |Alexander   |32          |17190915|
68220209|Lucia       |30          |16795987|
57553112|Paula       |71          |6374208 |
85596093|Paula       |46          |61526850|
32150392|Lucia       |44          |33973353|
51789490|David       |18          |21704573|
29771820|Samantha    |17          |32894825|
85612859|Santiago    |28          |23194049|
66724091|Nicolas     |0           |25791630|
6867558 |Samantha    |5           |246002  |
35057950|Samuel      |6           |65333639|
79895725|Regina      |13          |54771654|
5984589 |Isabella    |10          |29971064|
17060949|Adrian      |74          |20589543|
81498287|Isabella    |36          |14113547|
8439820 |Valeria     |31          |72060222|
75594228|Martina     |24          |76455151|
89949834|Diego       |70          |27315713|
22629547|Valeria     |23          |40498810|
80664753|Gabriela    |47          |50576101|
61607549|Natalia     |57          |15323172|
12987529|Natalia     |51          |15692211|
7127569 |Paula       |7           |2327909 |
83723332|Daniel      |15          |48582965|
87769305|Angel       |45          |79058298|
18198398|Diego       |50          |2263961 |
75288940|Adrian      |77          |1546195 |
37118443|Joaquin     |31          |49639847|
82282294|Sofia       |44          |53505750|
10297118|Mia         |38          |64621776|
81247241|Samuel      |14          |58012777|
48854893|Regina      |66          |73725341|
5257733 |Regina      |27          |56404141|
27843175|Lucas       |79          |63545906|
81055115|Matias      |39          |57942866|
2370745 |Martina     |46          |15747984|
49282235|Alejandra   |71          |48118924|
76865901|Gabriela    |71          |69274841|
10321889|Angel       |11          |62755853|
55134231|Mia         |14          |20519734|
32765067|Nicolas     |78          |28899846|
28936551|Sofia       |32          |57313473|
5218261 |Daniela     |13          |77607595|
28918035|Joaquin     |7           |76006489|
86722342|Lucia       |49          |71634589|
15152331|Alejandra   |60          |32741567|
74671898|Emily       |24          |67176648|
79540224|Daniel      |42          |52487485|
65043834|Adrian      |77          |14497775|
29012447|Fernanda    |11          |55995805|
36484716|Nicole      |63          |46060980|
88242930|Matias      |43          |1683311 |
11112861|Samuel      |43          |52505950|
5358831 |Valeria     |10          |71448946|
39619463|Alexander   |61          |43826917|
9695412 |Angel       |26          |79117597|
44741145|Andrea      |7           |26689379|
87514881|Camila      |56          |77336716|
48673488|Mateo       |58          |63834597|
18100332|Tomas       |72          |55713424|
43749048|Daniela     |16          |60674608|
45485845|Lucas       |29          |1830590 |
82977111|Mateo       |6           |8490884 |
81382019|Natalia     |62          |10381313|
9194010 |Lucia       |43          |61971963|
76966392|Andres      |65          |54418933|
9522054 |Martina     |30          |6674055 |
26254675|Tomas       |18          |51555021|
8025682 |Fernanda    |58          |58682523|
68029450|Samuel      |44          |79033461|
17143739|Maria       |17          |34863831|
33014648|Santiago    |28          |54712405|
5022481 |Regina      |13          |37857154|
61265844|Daniel      |72          |16977678|
25680991|Angel       |27          |65318379|
36262644|Andres      |0           |70936984|
22404687|David       |32          |3892916 |
36617332|Emily       |18          |30652832|
32103192|Lucia       |28          |23225079|
72089872|Matias      |58          |28540939|
533356  |Emiliano    |17          |50989667|
65144618|Alexander   |38          |30845036|
21278403|Fernanda    |15          |66620909|
67379242|Matias      |18          |70776642|
27786429|Martina     |23          |52207394|
54252224|Mia         |1           |61316449|
78186458|Ximena      |55          |46443282|
25813041|Lucia       |27          |53252677|
24505665|Santiago    |1           |37854490|
64288309|Natalia     |36          |52200447|
12543521|Sebastian   |30          |10944564|
60956420|Matias      |35          |45488106|
30607630|Mariana     |66          |57967644|
39338443|Sara        |68          |73125478|
23413382|Daniel      |12          |43579411|
58678867|Valentina   |78          |2891597 |
27125791|David       |13          |69017826|
80042109|Angel       |40          |10076876|
35039192|Nicole      |52          |4693322 |
39975089|Samantha    |63          |9493657 |
62810705|Victoria    |57          |27311418|
2552080 |Valeria     |38          |71679033|
29425666|Andres      |5           |17910157|
61928528|Tomas       |13          |7116427 |
39225586|Mateo       |26          |50581923|
2534335 |Camila      |9           |44921212|
37479265|Martina     |16          |50231720|
18404905|Carlos      |49          |66795550|
8755870 |Santiago    |49          |50351250|
51481918|Joaquin     |13          |41226159|
29722823|Isabella    |54          |4569080 |
63643964|Paula       |59          |27253222|
70237714|Emiliano    |54          |52633244|
22677827|Lucas       |21          |9521077 |
79281907|Martina     |13          |46810146|
13503831|Valentina   |68          |48727468|
55536283|Diego       |10          |51050422|
16795070|Camila      |23          |483932  |
35290250|Paula       |69          |72855875|
4578538 |Andrea      |36          |57841953|
55742954|Angel       |76          |64144238|
53280757|Martina     |22          |68049691|
46765988|Mateo       |69          |45386197|
80103220|Gabriel     |25          |18583137|
17634473|Angel       |34          |50381127|
1735718 |Mariana     |65          |36184949|
13559349|Sofia       |52          |33360259|
271530  |Joaquin     |14          |58256400|
8129489 |Fernanda    |61          |67568312|
89275560|Carlos      |44          |52589796|
75341033|Ximena      |26          |53227490|
88957943|Alejandra   |1           |27249673|
19236506|Sebastian   |23          |68060834|
74380084|Alexander   |5           |15953993|
51592725|Martina     |36          |56919949|
66672673|Valentina   |65          |30018805|
28750555|Lucia       |41          |24929517|
19430446|Paula       |50          |76039799|
50536116|Santiago    |46          |52800279|
79199446|Regina      |41          |60786862|
82473313|Diego       |59          |3618455 |
89463024|Carlos      |20          |43018312|
11985331|Sofia       |19          |26576094|
82220519|Paula       |21          |59860200|
8317903 |Martina     |76          |13215538|
37716169|Emily       |66          |64241096|
27133108|Valeria     |2           |62503756|
80626541|Joaquin     |42          |11661898|
59422855|Gabriela    |31          |40718436|
61039812|Martina     |69          |68579037|
54058166|Victoria    |65          |74155062|
62714433|Matias      |33          |24251719|
24773998|Santiago    |52          |34398208|
48813450|Mateo       |2           |36208052|
38237644|Victoria    |31          |79033125|
69639802|Carlos      |14          |6972520 |
77836554|Camila      |26          |49916906|
82990686|Andrea      |41          |71124638|
66556786|Lucia       |76          |52284873|
79594429|Sebastian   |55          |58843823|
61611147|Regina      |46          |76682568|
24118622|Emiliano    |71          |65658751|
72671038|Tomas       |76          |21921314|
15304320|Sofia       |72          |54512494|
6443478 |Valeria     |64          |66972115|
52054374|Gabriela    |72          |67511848|
74249307|Matias      |58          |42233287|
49612531|Sebastian   |41          |40230606|
84023133|Ximena      |77          |69814138|
16872172|Regina      |56          |10514891|
6263568 |Victoria    |36          |1432058 |
35565512|Valeria     |45          |36849056|
54673120|Valeria     |34          |21752275|
29222941|Daniel      |53          |78409517|
30233518|Gabriela    |53          |66239917|
19759366|Alejandra   |20          |63127437|
31496264|Andrea      |60          |19577363|
44689525|Carlos      |69          |62316021|
4261494 |Samantha    |22          |70533627|
78202797|Nicolas     |39          |30485383|
20515443|Lucas       |48          |66552310|
58256953|Ximena      |53          |19818255|
65540325|Adrian      |40          |66181030|
70599189|Maria       |61          |48644816|
13452203|David       |65          |37835414|
41060445|Alexander   |29          |43707067|
40732951|Daniela     |77          |50799700|
5339147 |Mariana     |61          |34358495|
75299891|Samuel      |14          |33655211|
17819281|David       |20          |34671315|
20441218|Camila      |35          |20814560|
84604051|Paula       |39          |8044185 |
12195257|Mariana     |74          |41821481|
82328134|Natalia     |0           |8460656 |
78153553|Sebastian   |44          |22176088|
43424247|Fernanda    |43          |51407222|
999079  |Nicole      |43          |20063022|
17983751|Diego       |17          |17536   |
88110309|Maria       |30          |50234787|
77506274|Maria       |63          |62950210|
81980132|Lucia       |49          |77577192|
68109782|Valentina   |46          |578224  |
88506349|Regina      |36          |2186834 |
74502177|Gabriel     |65          |26936806|
60008163|Alejandra   |5           |74824032|
70610805|Sebastian   |77          |54146783|
45685744|Nicole      |62          |72141488|
1249671 |Gabriela    |61          |33911063|
46223948|Isabella    |34          |6095488 |
47488611|Camila      |51          |68785042|
15806216|Andrea      |30          |50000069|
69097967|Ximena      |35          |44895458|
1937339 |Diego       |68          |27242909|
64954332|Alejandro   |46          |8535429 |
50677847|Nicolas     |30          |72604804|
28195780|Sara        |23          |26937590|
382042  |Alejandra   |77          |71141870|
48885502|Victoria    |40          |77078523|
47784977|Andres      |69          |48262674|
41822736|David       |78          |23380673|
82686177|Adrian      |55          |3774575 |
13443890|Natalia     |58          |21554742|
2219017 |Mia         |9           |48700610|
39624322|Nicole      |40          |43490044|
817401  |Alejandro   |17          |57076781|
37301927|Nicolas     |53          |26539596|
80376358|Joaquin     |7           |31305691|
27768972|Isabella    |34          |28265098|
77425892|Andres      |65          |5597153 |
6050689 |Lucas       |5           |37411348|
38477294|Mariana     |75          |41040976|
86542345|Valeria     |6           |28522771|
69728380|Camila      |73          |16671872|
31922105|Andrea      |13          |76671221|
49233421|Alexander   |7           |34093707|
89366023|Carlos      |76          |32691089|
49583679|Diego       |40          |39572937|
85629299|Matias      |31          |4049111 |
17626020|Fernanda    |56          |14201136|
67198636|Nicole      |79          |31000663|
6379269 |Martina     |40          |78820678|
17162818|Emiliano    |61          |26814521|
52623660|Nicolas     |49          |37766489|
61694145|Sebastian   |72          |72438191|
54112765|Ximena      |47          |17570724|
87837047|Daniela     |31          |47545941|
26568215|Alejandro   |31          |75826363|
31711982|Andres      |12          |62167132|
70093436|Mariana     |43          |22647346|
13065090|Andrea      |17          |10111002|
72189055|Adrian      |62          |23472903|
12829837|Paula       |9           |24465831|
41376088|Carlos      |16          |46341255|
1048782 |Maria       |39          |34864388|
22208429|Mariana     |79          |61579423|
79216130|Maria       |64          |23291201|
8338788 |Natalia     |20          |64067047|
36091110|Alejandro   |36          |39912020|
12363709|Diego       |7           |54872209|
59679967|Natalia     |13          |72672223|
17822744|Lucia       |35          |75274685|
41266125|Joaquin     |37          |39775164|
51157683|Nicole      |4           |5796141 |
78524836|Carlos      |6           |13606761|
58366725|Sofia       |5           |54435025|
12726065|Carlos      |15          |11108377|
57184316|Samantha    |50          |3911066 |
70044886|Andrea      |1           |44176888|
54512296|Gabriela    |63          |78255495|
16585386|Joaquin     |64          |1636725 |
58632511|Lucia       |70          |58776709|
3165439 |Tomas       |53          |31210998|
56614984|Mateo       |64          |21304152|
42921983|Mateo       |12          |34861968|
67417714|Alejandra   |7           |26853625|
19898202|Santiago    |31          |1941226 |
54269120|Andrea      |8           |42582600|
31011102|Maria       |53          |57864234|
45128666|Lucas       |28          |33629836|
75098332|Lucia       |56          |67288524|
57786006|Mateo       |21          |23348945|
57279806|Andrea      |13          |44751649|
20064114|Andres      |15          |71259471|
27903782|Nicolas     |35          |58470980|
79655547|Gabriel     |23          |64008830|
18547026|Alexander   |70          |36474391|
27628054|Emily       |58          |14106692|
7193772 |Gabriel     |58          |27527334|
24711847|Daniel      |44          |34333082|
35796686|Alexander   |54          |34768679|
3079313 |Mia         |17          |35782623|
73124533|Valeria     |40          |36192488|
14964395|Tomas       |38          |26897018|
28626020|Sofia       |75          |42717146|
58129890|Carlos      |1           |68073432|
22736229|Mateo       |61          |10305924|
29319496|Valentina   |36          |30201950|
66385211|Joaquin     |39          |66024312|
42672189|Carlos      |4           |79059429|
52390479|Daniela     |35          |17713722|
41600360|Alejandro   |17          |36377858|
6021305 |David       |54          |37763189|
5100768 |Alejandro   |20          |38718167|
31441813|Gabriela    |30          |33971204|
54556364|Carlos      |38          |12323642|
12371186|Emily       |19          |54148343|
75588243|David       |29          |64292878|
33265619|Andrea      |70          |71229614|
40095290|Isabella    |59          |5704869 |
78615769|Angel       |31          |37729134|
54616816|Andres      |28          |45388882|
48874764|Natalia     |76          |70448858|
64024317|Matias      |76          |78330782|
72400584|Andres      |18          |76144301|
76585257|Daniela     |39          |67565413|
76000867|Lucas       |60          |38264360|
12815075|Camila      |32          |63252171|
36246758|Natalia     |25          |11867475|
2855789 |Alejandra   |11          |11811201|
28383497|Andrea      |75          |33827549|
84934145|Carlos      |64          |42943957|
83694394|Mariana     |54          |35851937|
78202287|Camila      |16          |60826765|
39815555|Lucia       |56          |6837609 |
21831694|Victoria    |64          |29307047|
20050853|Andrea      |55          |64092908|
49653458|Alejandra   |53          |38177062|
61874377|Samantha    |24          |63413779|
18873396|Ximena      |23          |19311028|
11865086|Gabriel     |73          |59456952|
24942208|Valentina   |37          |59689896|
56038095|Daniel      |66          |37912518|
78392969|Adrian      |2           |40728528|
53422750|Camila      |32          |11185224|
16988322|Valentina   |78          |78524783|
10621458|Regina      |36          |19661010|
13515005|Valentina   |17          |41926102|
70932711|David       |32          |67697696|
42106299|Paula       |26          |45763921|
54287164|Camila      |47          |55638030|
42629924|Adrian      |7           |612373  |
75206789|Sara        |51          |26023025|
76966106|Emily       |64          |52537988|
23794694|Joaquin     |4           |26424617|
80774205|Isabella    |35          |24226961|
75395858|David       |52          |32115767|
9265871 |Joaquin     |63          |78029767|
42726961|Emiliano    |22          |38767494|
19515612|Mia         |58          |49196720|
89359077|Paula       |68          |48162350|
34240526|Tomas       |69          |25253367|
38481671|Andrea      |17          |70638800|
34118337|Victoria    |28          |75090329|
21472050|Daniel      |36          |18957537|
63155019|Fernanda    |26          |59377503|
86510697|Lucas       |1           |247657  |
77064023|Sara        |14          |51167949|
67862356|Matias      |32          |75046771|
66921013|Martina     |79          |45455684|
44583861|Daniela     |66          |17576797|
9592687 |David       |59          |5402564 |
85531553|Joaquin     |43          |50947160|
68199713|Isabella    |32          |60738716|
83916970|Nicole      |65          |22909179|
42201077|Santiago    |34          |39221392|
47134212|Nicole      |59          |46085664|
66760581|Andrea      |1           |73910606|
74461227|Adrian      |35          |48238456|
72369946|Andrea      |43          |53139502|
40557062|Tomas       |4           |40385646|
6116795 |Tomas       |51          |54365545|
23041105|Victoria    |18          |41290818|
60805913|Natalia     |12          |39755912|
79185089|Fernanda    |6           |30035574|
26137105|Sara        |46          |50171936|
10119299|Natalia     |16          |8505744 |
28166851|Samantha    |41          |58839595|
28170541|Diego       |46          |43725359|
86216435|Nicolas     |52          |38963968|
11660167|Sofia       |64          |13820498|
53829534|Fernanda    |65          |63018208|
8538750 |Emiliano    |42          |12569644|
88798647|Mateo       |47          |41232814|
2120273 |Fernanda    |34          |36312286|
20836877|Camila      |49          |12390715|
66378692|Camila      |52          |59201117|
50955453|Emily       |25          |1827405 |
58899437|Sebastian   |9           |8474283 |
19885288|Camila      |59          |46369979|
82678983|Tomas       |13          |53689247|
64835115|Martina     |63          |10400557|
58964281|Isabella    |14          |69803864|
41727116|Paula       |42          |58454730|
25002002|Paula       |68          |4836939 |
20884599|Adrian      |24          |60667892|
87673108|Regina      |32          |59706568|
26071538|Andrea      |11          |10427249|
21146992|Carlos      |24          |26954367|
8282636 |Camila      |33          |77082486|
5205136 |Paula       |18          |61297943|
5131998 |Angel       |13          |8615074 |
29183957|Gabriel     |76          |9596051 |
52291565|Camila      |0           |15864830|
18075175|Carlos      |37          |34761824|
21681042|Gabriela    |2           |7407051 |
74503310|Lucia       |22          |74206756|
45759296|Fernanda    |42          |22732329|
2031830 |Andrea      |34          |18086823|
44478244|Joaquin     |63          |18076523|
36996151|Emiliano    |8           |19418646|
48908470|Maria       |1           |59517762|
51102606|Emily       |47          |58906531|
30747309|Carlos      |34          |28391593|
82002454|Ximena      |24          |40791941|
70551281|Natalia     |67          |9178645 |
48849734|Daniel      |17          |74929120|
10612270|Angel       |17          |47114330|
87935194|Lucia       |73          |67697952|
38597433|Tomas       |47          |20025383|
18514937|Angel       |23          |14384976|
68043999|Mariana     |65          |68118492|
35054833|Mateo       |60          |43279687|
11919040|Fernanda    |4           |8346488 |
7095088 |Valeria     |41          |32482693|
27217063|Andrea      |46          |47778913|
17063871|Natalia     |65          |34211432|
41417235|Carlos      |71          |27788010|
45032445|Lucia       |72          |63863136|
51948729|Alejandra   |61          |46612450|
75802556|Emily       |47          |55239882|
36406922|Gabriela    |70          |79837118|
79924941|Samantha    |37          |4989492 |
58656751|Mateo       |23          |72138499|
19695709|Andrea      |17          |12997211|
83406400|Paula       |20          |72712615|
53177226|Angel       |50          |20483007|
26310935|Victoria    |44          |31408119|
13637570|Daniel      |68          |17944706|
35569603|Camila      |44          |67020980|
12296983|Carlos      |66          |11446706|
37997469|Martina     |35          |31803370|
45231780|Martina     |8           |10954046|
82857753|Valentina   |61          |62209332|
59481574|Samantha    |77          |4816209 |
33750619|Lucas       |5           |64700620|
21151340|Tomas       |52          |13693529|
45913769|Daniel      |32          |70321825|
66922040|Gabriel     |29          |79330955|
84722317|Sofia       |72          |29114344|
44516488|Gabriela    |25          |33914366|
48823691|Victoria    |62          |67352284|
2402524 |Andres      |4           |69561795|
85421970|Diego       |24          |78001918|
66177034|Adrian      |37          |77913391|
80877087|Martina     |28          |38098937|
30885722|Alexander   |21          |22004257|
62397885|Emiliano    |50          |9630060 |
16993774|Daniel      |74          |27430764|
87823825|Regina      |38          |18210243|
51395741|Diego       |68          |43386815|
53468232|Mia         |11          |23543588|
82770023|Sara        |39          |20455393|
50282233|Nicolas     |23          |69707599|
14286059|Alejandra   |75          |39699206|
32313705|Martina     |23          |35954134|
63165987|Joaquin     |3           |6439743 |
20507893|Maria       |78          |14051417|
23881856|Mariana     |77          |531392  |
22071941|Angel       |78          |29814354|
21763709|Ximena      |57          |12247792|
86021102|Andres      |75          |770085  |
48587310|Lucia       |16          |20991235|
32724921|Andrea      |11          |8821750 |
89598   |Lucas       |59          |50429106|
82693753|Alexander   |38          |17678728|
69528340|Camila      |49          |46864286|
36320562|Martina     |24          |18760523|
51440711|Natalia     |48          |5355595 |
81712380|Mia         |69          |38284960|
34238962|Valeria     |14          |33369197|
25771932|Tomas       |56          |63368829|
12296756|Gabriel     |71          |840417  |
66523820|Andres      |71          |50280477|
61765231|Daniel      |21          |45280231|
15992934|Martina     |7           |37618097|
63272428|Sebastian   |77          |3798586 |
35105026|Natalia     |67          |70322820|
86875386|Sara        |33          |64011827|
83376339|Martina     |31          |31835293|
53207562|Nicolas     |22          |33178500|
80218693|Gabriel     |58          |70220148|
53863894|Sebastian   |58          |63509340|
62703406|Victoria    |61          |12227040|
6202732 |Angel       |16          |67704652|
2722974 |Martina     |0           |56721096|
51063578|Mariana     |44          |60615712|
6172070 |Samantha    |34          |33073542|
85016303|Daniela     |31          |24173111|
5302146 |Adrian      |52          |4556145 |
37775770|Sebastian   |20          |3122971 |
32101675|Gabriela    |42          |52346744|
22790894|Lucia       |72          |64263527|
837583  |Lucas       |52          |8618235 |
60321128|Isabella    |0           |72152312|
11449623|Natalia     |2           |57157614|
86708100|Camila      |77          |50593210|
73423308|Diego       |64          |7249142 |
52378326|Gabriela    |19          |32135436|
38468890|Isabella    |5           |71890960|
38520271|Alejandra   |0           |28225354|
41740007|Alejandro   |41          |9781630 |
52894152|Matias      |4           |46827608|
26404360|Andrea      |11          |29819677|
89907641|Adrian      |15          |78373055|
53224073|Maria       |68          |25698091|
77992979|Lucia       |49          |17822965|
32505557|Lucas       |67          |31455967|
38630451|Daniel      |38          |49396578|
23786590|Andrea      |17          |21267615|
46856832|Angel       |48          |53254721|
18589773|Lucas       |40          |64046707|
4854509 |Isabella    |32          |11661584|
26883829|Andres      |78          |36066457|
34635777|Lucia       |71          |75824411|
33301495|Andrea      |59          |16885333|
62585518|Regina      |13          |12770002|
68814812|Joaquin     |73          |11740959|
60636460|Nicolas     |35          |3618066 |
32788096|Lucas       |16          |10310401|
6813445 |David       |20          |6695152 |
71070400|Emiliano    |74          |7957722 |
25949671|Angel       |2           |722288  |
68876105|Santiago    |77          |43470361|
33752435|Mariana     |7           |58825977|
88124357|Emiliano    |14          |45788686|
62351866|Lucia       |70          |38535101|
1536923 |Gabriel     |26          |63857329|
25071061|Alejandra   |16          |38479292|
65508023|Andrea      |47          |79868568|
37060362|Gabriela    |32          |59766664|
69109973|Alejandra   |59          |1372821 |
62670699|Natalia     |0           |46767151|
54380339|Camila      |63          |70679760|
74178542|Gabriela    |79          |69787496|
14134792|Alejandra   |61          |47002945|
66925092|Lucia       |2           |43907164|
53422276|Angel       |38          |42371356|
76924974|Sebastian   |61          |59439720|
74089510|Fernanda    |78          |15110207|
56183581|Nicole      |10          |11779994|
47161047|Valentina   |48          |52817014|
78742087|Carlos      |36          |44975848|
14257693|Paula       |41          |60612974|
38746146|Andres      |12          |27659935|
30934566|Santiago    |37          |8065860 |
36723432|Diego       |66          |53953724|
68437731|Daniela     |0           |74372794|
328172  |Ximena      |57          |49726050|
45140861|Sofia       |17          |21594313|
34724514|Isabella    |63          |78093015|
67288152|Santiago    |45          |593549  |
25536533|Camila      |1           |33800153|
49956554|Carlos      |60          |37863521|
74262297|Joaquin     |33          |9143836 |
11074746|Isabella    |26          |8712825 |
26460407|Daniela     |5           |15633137|
62761857|Natalia     |41          |53680325|
30769505|David       |16          |27394928|
18689991|Sofia       |30          |56715551|
